id,parameter
FT-BMS-050,LeSOC_CalcSt_enum
FT-BMS-050,LeSOC_CalcSt_enum
FT-BMS-050,LuSOC_VehSt_enum
FT-BMS-050,KuSOC_Mode3St_enum
FT-BMS-050,LeSOC_CalcSt_enum
FT-BMS-050,LuSOC_BattAgingCor_V
FT-BMS-051,LeSOC_CalcSt_enum
FT-BMS-051,LeSOC_CalcSt_enum
FT-BMS-051,LeSOC_CalcSt_enum
FT-BMS-051,LeSOC_ComptrLink_enum
FT-BMS-051,LuSOC_VehSt_enum
FT-BMS-051,KuSOC_Mode4St_enum
FT-BMS-051,LeSOC_CalcSt_enum
FT-BMS-051,LuSOC_BattAgingCor_V
FT-BMS-052,LeSOC_CalcSt_enum
FT-BMS-052,LeSOC_CalcSt_enum
FT-BMS-052,LeSOC_CalcSt_enum
FT-BMS-052,LeSOC_ComptrLink_enum
FT-BMS-052,LuSOC_VehSt_enum
FT-BMS-052,KuSOC_Mode4St_enum
FT-BMS-052,LeSOC_CalcSt_enum
FT-BMS-052,LuSOC_BattAgingCor_V
FT-BMS-053,LeSOC_CalcSt_enum
FT-BMS-053,LeSOC_CalcSt_enum
FT-BMS-053,LeSOC_CalcSt_enum
FT-BMS-053,LuSOC_VehSt_enum
FT-BMS-053,KuSOC_Mode8St_enum
FT-BMS-053,LeSOC_CalcSt_enum
FT-BMS-053,LuSOC_BattAgingCor_V
FT-BMS-054,LeSOC_CalcSt_enum
FT-BMS-054,LeSOC_CalcSt_enum
FT-BMS-054,LeSOC_CalcSt_enum
FT-BMS-054,LuSOC_VehSt_enum
FT-BMS-054,KuSOC_Mode8St_enum
FT-BMS-054,LeSOC_CalcSt_enum
FT-BMS-054,LuSOC_BattAgingCor_V
FT-BMS-055,LeSOC_CalcSt_enum
FT-BMS-055,LeSOC_CalcSt_enum
FT-BMS-055,LeSOC_CalcSt_enum
FT-BMS-055,LuSOC_VehSt_enum
FT-BMS-055,KuSOC_Mode8St_enum
FT-BMS-055,LeSOC_CalcSt_enum
FT-BMS-055,LuSOC_BattAgingCor_V
FT-BMS-056,LeSOC_CalcSt_enum
FT-BMS-056,LeSOC_CalcSt_enum
FT-BMS-056,LeSOC_CalcSt_enum
FT-BMS-056,LuSOC_VehSt_enum
FT-BMS-056,KuSOC_Mode9St_enum
FT-BMS-056,LeSOC_CalcSt_enum
FT-BMS-056,LeSOC_CalcSt_enum
FT-BMS-057,LeSOC_CalcSt_enum
FT-BMS-057,LeSOC_CalcSt_enum
FT-BMS-057,LeSOC_CalcSt_enum
FT-BMS-057,LuSOC_VehSt_enum
FT-BMS-057,KuSOC_Mode9St_enum
FT-BMS-057,LeSOC_CalcSt_enum
FT-BMS-057,LeSOC_CalcSt_enum
FT-BMS-058,LeSOC_CalcSt_enum
FT-BMS-058,LeSOC_CalcSt_enum
FT-BMS-058,LeSOC_CalcSt_enum
FT-BMS-058,LuSOC_VehSt_enum
FT-BMS-058,KuSOC_Mode9St_enum
FT-BMS-058,LeSOC_CalcSt_enum
FT-BMS-058,LeSOC_CalcSt_enum
FT-BMS-059,LbSOC_SOCTaskEn_flg
FT-BMS-059,LbSOC_SOCTaskEn_flg
FT-BMS-059,LbSOC_SOCTaskEn_flg
FT-BMS-059,KuSOC_FctEna_cntr
FT-BMS-059,LbSOC_SOCTaskEn_flg
FT-BMS-059,LbSOC_SOCTaskEn_flg
FT-BMS-060,LbSOC_SOCTaskEn_flg
FT-BMS-060,LbSOC_SOCTaskEn_flg
FT-BMS-060,LbSOC_SOCTaskEn_flg
FT-BMS-060,KuSOC_FctEna_cntr
FT-BMS-060,LbSOC_SOCTaskEn_flg
FT-BMS-060,LbSOC_SOCTaskEn_flg
FT-BMS-061,LbSOC_SOCTaskEn_flg
FT-BMS-061,LbSOC_SOCTaskEn_flg
FT-BMS-061,LbSOC_SOCTaskEn_flg
FT-BMS-061,KuSOC_FctEna_cntr
FT-BMS-061,LbSOC_SOCTaskEn_flg
FT-BMS-061,LbSOC_SOCTaskEn_flg
FT-BMS-062,LbSOC_SmallCurrMod_f
FT-BMS-062,LbSOC_SmallCurrMod_f
FT-BMS-062,LbSOC_SmallCurrMod_f
FT-BMS-062,KslSOC_SmallCurrModLim_Y_A
